accuracy_average_vl,accuracy_sd_vl,average_tr_error_best_vl,learning_rate,regularization,momentum,activation_hidden,weight_init,topology
0.4268934,0.00824437,0.2436307,0.01,0,0.4,<class 'activation_function.Relu'>,<function he_initializer at 0x7f2b324539d0>,"(10, 10)"
0.46441671,0.00650468,0.27255721,0.01,0,0.4,<class 'activation_function.TanH'>,<function he_initializer at 0x7f2b324539d0>,"(25, 25)"
0.45973196,0.0098026,0.27093608,0.01,0,0.4,<class 'activation_function.Sigmoid'>,<function he_initializer at 0x7f2b324539d0>,"(30,)"
0.41405034,0.00661809,0.2253964,0.01,0,0.4,<class 'activation_function.Relu'>,<function he_initializer at 0x7f2b324539d0>,"(20, 20)"
0.40786636,0.01096058,0.21764753,0.01,0,0.4,<class 'activation_function.Relu'>,<function he_initializer at 0x7f2b324539d0>,"(25, 25)"
0.53440121,0.00765314,0.36599188,0.01,0,0.4,<class 'activation_function.Sigmoid'>,<function he_initializer at 0x7f2b324539d0>,"(10, 10)"
0.43705744,0.00857566,0.24697207,0.01,0,0.8,<class 'activation_function.TanH'>,<function xavier_initializer at 0x7f2b32453940>,"(30,)"
0.51130297,0.01015993,0.34258525,0.01,0,0.4,<class 'activation_function.Sigmoid'>,<function he_initializer at 0x7f2b324539d0>,"(20, 20)"
0.49093302,0.01187048,0.30962384,0.01,0,0.4,<class 'activation_function.Sigmoid'>,<function he_initializer at 0x7f2b324539d0>,"(25, 25)"
0.44334475,0.00934167,0.25877474,0.01,0,0.8,<class 'activation_function.TanH'>,<function xavier_initializer at 0x7f2b32453940>,"(10, 10)"
0.4358217,0.00714906,0.24527364,0.01,0,0.8,<class 'activation_function.Relu'>,<function xavier_initializer at 0x7f2b32453940>,"(30,)"
0.43084489,0.00414305,0.23820075,0.01,0,0.8,<class 'activation_function.TanH'>,<function xavier_initializer at 0x7f2b32453940>,"(20, 20)"
0.36575353,0.01434115,0.18871615,0.01,0,0.8,<class 'activation_function.Relu'>,<function xavier_initializer at 0x7f2b32453940>,"(10, 10)"
0.42145185,0.00700073,0.22891484,0.01,0,0.8,<class 'activation_function.TanH'>,<function xavier_initializer at 0x7f2b32453940>,"(25, 25)"
0.43831202,0.00999154,0.24804665,0.01,0,0.8,<class 'activation_function.Sigmoid'>,<function xavier_initializer at 0x7f2b32453940>,"(30,)"
0.37347629,0.0086432,0.18892383,0.01,0,0.8,<class 'activation_function.Relu'>,<function xavier_initializer at 0x7f2b32453940>,"(20, 20)"
0.35775833,0.01703191,0.17488353,0.01,0,0.8,<class 'activation_function.Relu'>,<function xavier_initializer at 0x7f2b32453940>,"(25, 25)"
0.50897341,0.00377431,0.34059613,0.01,0,0.8,<class 'activation_function.Sigmoid'>,<function xavier_initializer at 0x7f2b32453940>,"(10, 10)"
0.44071069,0.00739107,0.25099304,0.01,0,0.8,<class 'activation_function.TanH'>,<function he_initializer at 0x7f2b324539d0>,"(30,)"
0.46253012,0.00678573,0.27776466,0.01,0,0.8,<class 'activation_function.Sigmoid'>,<function xavier_initializer at 0x7f2b32453940>,"(20, 20)"
0.47894902,0.01001667,0.2931186,0.01,0,0.8,<class 'activation_function.Sigmoid'>,<function xavier_initializer at 0x7f2b32453940>,"(25, 25)"
0.44984082,0.00594502,0.27007268,0.01,0,0.8,<class 'activation_function.TanH'>,<function he_initializer at 0x7f2b324539d0>,"(10, 10)"
0.43571815,0.0094238,0.24383211,0.01,0,0.8,<class 'activation_function.Relu'>,<function he_initializer at 0x7f2b324539d0>,"(30,)"
0.40630435,0.02076551,0.22215865,0.01,0,0.8,<class 'activation_function.Relu'>,<function he_initializer at 0x7f2b324539d0>,"(10, 10)"
0.43752301,0.00994946,0.2478458,0.01,0,0.8,<class 'activation_function.TanH'>,<function he_initializer at 0x7f2b324539d0>,"(20, 20)"
0.43032505,0.01392808,0.23939044,0.01,0,0.8,<class 'activation_function.TanH'>,<function he_initializer at 0x7f2b324539d0>,"(25, 25)"
0.44498326,0.00839117,0.25765777,0.01,0,0.8,<class 'activation_function.Sigmoid'>,<function he_initializer at 0x7f2b324539d0>,"(30,)"
0.36657519,0.00485363,0.17748378,0.01,0,0.8,<class 'activation_function.Relu'>,<function he_initializer at 0x7f2b324539d0>,"(20, 20)"
0.40816026,0.00768078,0.21455864,0.01,0,0.8,<class 'activation_function.Relu'>,<function he_initializer at 0x7f2b324539d0>,"(25, 25)"
0.54428037,0.0131897,0.37717079,0.01,0,0.8,<class 'activation_function.Sigmoid'>,<function he_initializer at 0x7f2b324539d0>,"(10, 10)"
0.47154056,0.01172299,0.29951709,0.01,0.005,0,<class 'activation_function.TanH'>,<function xavier_initializer at 0x7f2b32453940>,"(30,)"
0.48170202,0.0046159,0.29983338,0.01,0,0.8,<class 'activation_function.Sigmoid'>,<function he_initializer at 0x7f2b324539d0>,"(20, 20)"
0.65798513,0.01644978,0.57094729,0.01,0.005,0,<class 'activation_function.TanH'>,<function xavier_initializer at 0x7f2b32453940>,"(10, 10)"
0.46825947,0.01294693,0.2851343,0.01,0,0.8,<class 'activation_function.Sigmoid'>,<function he_initializer at 0x7f2b324539d0>,"(25, 25)"
0.47268827,0.01167268,0.3011857,0.01,0.005,0,<class 'activation_function.Relu'>,<function xavier_initializer at 0x7f2b32453940>,"(30,)"
0.61755556,0.01473,0.40828017,0.01,0.005,0,<class 'activation_function.TanH'>,<function xavier_initializer at 0x7f2b32453940>,"(20, 20)"
0.6878625,0.01671323,0.58403442,0.01,0.005,0,<class 'activation_function.Relu'>,<function xavier_initializer at 0x7f2b32453940>,"(10, 10)"
0.61829928,0.01491806,0.42216667,0.01,0.005,0,<class 'activation_function.TanH'>,<function xavier_initializer at 0x7f2b32453940>,"(25, 25)"
0.47170982,0.01171021,0.29930972,0.01,0.005,0,<class 'activation_function.Sigmoid'>,<function xavier_initializer at 0x7f2b32453940>,"(30,)"
0.66010341,0.01561529,0.5463536,0.01,0.005,0,<class 'activation_function.Relu'>,<function xavier_initializer at 0x7f2b32453940>,"(20, 20)"
0.65014612,0.01598841,0.53277696,0.01,0.005,0,<class 'activation_function.Relu'>,<function xavier_initializer at 0x7f2b32453940>,"(25, 25)"
1.13504922,0.03466958,1.50989683,0.01,0.005,0,<class 'activation_function.Sigmoid'>,<function xavier_initializer at 0x7f2b32453940>,"(10, 10)"
0.4697973,0.01137092,0.29462016,0.01,0.005,0,<class 'activation_function.TanH'>,<function he_initializer at 0x7f2b324539d0>,"(30,)"
1.09109114,0.03432159,1.28045097,0.01,0.005,0,<class 'activation_function.Sigmoid'>,<function xavier_initializer at 0x7f2b32453940>,"(20, 20)"
0.65514475,0.01555711,0.55832293,0.01,0.005,0,<class 'activation_function.TanH'>,<function he_initializer at 0x7f2b324539d0>,"(10, 10)"
1.08155422,0.03423473,1.17114153,0.01,0.005,0,<class 'activation_function.Sigmoid'>,<function xavier_initializer at 0x7f2b32453940>,"(25, 25)"
0.47401795,0.01220282,0.30220042,0.01,0.005,0,<class 'activation_function.Relu'>,<function he_initializer at 0x7f2b324539d0>,"(30,)"
0.64866467,0.01739509,0.53065135,0.01,0.005,0,<class 'activation_function.Relu'>,<function he_initializer at 0x7f2b324539d0>,"(10, 10)"
0.61632168,0.01501072,0.40393927,0.01,0.005,0,<class 'activation_function.TanH'>,<function he_initializer at 0x7f2b324539d0>,"(20, 20)"
0.60988871,0.0151186,0.33232729,0.01,0.005,0,<class 'activation_function.TanH'>,<function he_initializer at 0x7f2b324539d0>,"(25, 25)"
0.47160127,0.01256891,0.30075085,0.01,0.005,0,<class 'activation_function.Sigmoid'>,<function he_initializer at 0x7f2b324539d0>,"(30,)"
0.66036489,0.01604197,0.51443396,0.01,0.005,0,<class 'activation_function.Relu'>,<function he_initializer at 0x7f2b324539d0>,"(20, 20)"
0.65215716,0.01600634,0.47917451,0.01,0.005,0,<class 'activation_function.Relu'>,<function he_initializer at 0x7f2b324539d0>,"(25, 25)"
1.1156099,0.03421499,1.36455643,0.01,0.005,0,<class 'activation_function.Sigmoid'>,<function he_initializer at 0x7f2b324539d0>,"(10, 10)"
0.45699695,0.01138207,0.27869747,0.01,0.005,0.4,<class 'activation_function.TanH'>,<function xavier_initializer at 0x7f2b32453940>,"(30,)"
1.08630122,0.03376755,1.15880671,0.01,0.005,0,<class 'activation_function.Sigmoid'>,<function he_initializer at 0x7f2b324539d0>,"(20, 20)"
1.05665587,0.03309281,0.92195795,0.01,0.005,0,<class 'activation_function.Sigmoid'>,<function he_initializer at 0x7f2b324539d0>,"(25, 25)"
0.56858479,0.01303522,0.43592823,0.01,0.005,0.4,<class 'activation_function.TanH'>,<function xavier_initializer at 0x7f2b32453940>,"(10, 10)"
0.4574001,0.01111125,0.28017076,0.01,0.005,0.4,<class 'activation_function.Relu'>,<function xavier_initializer at 0x7f2b32453940>,"(30,)"
0.55280308,0.01290485,0.40013525,0.01,0.005,0.4,<class 'activation_function.TanH'>,<function xavier_initializer at 0x7f2b32453940>,"(20, 20)"
0.5488378,0.01137679,0.39223955,0.01,0.005,0.4,<class 'activation_function.Relu'>,<function xavier_initializer at 0x7f2b32453940>,"(10, 10)"
0.54373674,0.01239846,0.33983552,0.01,0.005,0.4,<class 'activation_function.TanH'>,<function xavier_initializer at 0x7f2b32453940>,"(25, 25)"
0.45679379,0.01124198,0.27880088,0.01,0.005,0.4,<class 'activation_function.Sigmoid'>,<function xavier_initializer at 0x7f2b32453940>,"(30,)"
0.53040054,0.01121422,0.36101695,0.01,0.005,0.4,<class 'activation_function.Relu'>,<function xavier_initializer at 0x7f2b32453940>,"(20, 20)"
0.53194765,0.0115101,0.37254459,0.01,0.005,0.4,<class 'activation_function.Relu'>,<function xavier_initializer at 0x7f2b32453940>,"(25, 25)"
0.99864666,0.03177896,1.21039237,0.01,0.005,0.4,<class 'activation_function.Sigmoid'>,<function xavier_initializer at 0x7f2b32453940>,"(10, 10)"
0.45755535,0.0108157,0.27957203,0.01,0.005,0.4,<class 'activation_function.TanH'>,<function he_initializer at 0x7f2b324539d0>,"(30,)"
0.95626803,0.03036995,1.04907755,0.01,0.005,0.4,<class 'activation_function.Sigmoid'>,<function xavier_initializer at 0x7f2b32453940>,"(20, 20)"
0.57054509,0.01381839,0.43681428,0.01,0.005,0.4,<class 'activation_function.TanH'>,<function he_initializer at 0x7f2b324539d0>,"(10, 10)"
0.94860389,0.02959394,1.00630882,0.01,0.005,0.4,<class 'activation_function.Sigmoid'>,<function xavier_initializer at 0x7f2b32453940>,"(25, 25)"
0.45686472,0.01103522,0.27898803,0.01,0.005,0.4,<class 'activation_function.Relu'>,<function he_initializer at 0x7f2b324539d0>,"(30,)"
0.54724272,0.01223658,0.3280824,0.01,0.005,0.4,<class 'activation_function.TanH'>,<function he_initializer at 0x7f2b324539d0>,"(20, 20)"
0.5376396,0.01119093,0.37980786,0.01,0.005,0.4,<class 'activation_function.Relu'>,<function he_initializer at 0x7f2b324539d0>,"(10, 10)"
0.53997274,0.01282809,0.32384985,0.01,0.005,0.4,<class 'activation_function.TanH'>,<function he_initializer at 0x7f2b324539d0>,"(25, 25)"
0.45728737,0.01137088,0.27888931,0.01,0.005,0.4,<class 'activation_function.Sigmoid'>,<function he_initializer at 0x7f2b324539d0>,"(30,)"
0.54214521,0.01191938,0.38173578,0.01,0.005,0.4,<class 'activation_function.Relu'>,<function he_initializer at 0x7f2b324539d0>,"(20, 20)"
0.53677227,0.01112096,0.30283967,0.01,0.005,0.4,<class 'activation_function.Relu'>,<function he_initializer at 0x7f2b324539d0>,"(25, 25)"
0.99428476,0.03132811,1.09529242,0.01,0.005,0.4,<class 'activation_function.Sigmoid'>,<function he_initializer at 0x7f2b324539d0>,"(10, 10)"
0.44847242,0.01070795,0.26777011,0.01,0.005,0.8,<class 'activation_function.TanH'>,<function xavier_initializer at 0x7f2b32453940>,"(30,)"
0.95132504,0.03016982,1.00938535,0.01,0.005,0.4,<class 'activation_function.Sigmoid'>,<function he_initializer at 0x7f2b324539d0>,"(20, 20)"
0.52736844,0.01140788,0.37571887,0.01,0.005,0.8,<class 'activation_function.TanH'>,<function xavier_initializer at 0x7f2b32453940>,"(10, 10)"
0.93953066,0.02932848,0.89697881,0.01,0.005,0.4,<class 'activation_function.Sigmoid'>,<function he_initializer at 0x7f2b324539d0>,"(25, 25)"
0.44856696,0.01074261,0.26771193,0.01,0.005,0.8,<class 'activation_function.Relu'>,<function xavier_initializer at 0x7f2b32453940>,"(30,)"
0.46114297,0.01016236,0.2925814,0.01,0.005,0.8,<class 'activation_function.Relu'>,<function xavier_initializer at 0x7f2b32453940>,"(10, 10)"
0.50783318,0.01120252,0.32467906,0.01,0.005,0.8,<class 'activation_function.TanH'>,<function xavier_initializer at 0x7f2b32453940>,"(20, 20)"
0.50563524,0.01166875,0.32393028,0.01,0.005,0.8,<class 'activation_function.TanH'>,<function xavier_initializer at 0x7f2b32453940>,"(25, 25)"
0.44829179,0.01106153,0.26786684,0.01,0.005,0.8,<class 'activation_function.Sigmoid'>,<function xavier_initializer at 0x7f2b32453940>,"(30,)"
0.46729407,0.008478,0.29834537,0.01,0.005,0.8,<class 'activation_function.Relu'>,<function xavier_initializer at 0x7f2b32453940>,"(20, 20)"
0.4666186,0.00894875,0.29665288,0.01,0.005,0.8,<class 'activation_function.Relu'>,<function xavier_initializer at 0x7f2b32453940>,"(25, 25)"
0.90553705,0.02658235,1.00870707,0.01,0.005,0.8,<class 'activation_function.Sigmoid'>,<function xavier_initializer at 0x7f2b32453940>,"(10, 10)"
0.44874748,0.01087644,0.26759707,0.01,0.005,0.8,<class 'activation_function.TanH'>,<function he_initializer at 0x7f2b324539d0>,"(30,)"
0.88426455,0.02606439,0.97064382,0.01,0.005,0.8,<class 'activation_function.Sigmoid'>,<function xavier_initializer at 0x7f2b32453940>,"(20, 20)"
0.51740753,0.01083982,0.35424022,0.01,0.005,0.8,<class 'activation_function.TanH'>,<function he_initializer at 0x7f2b324539d0>,"(10, 10)"
0.86178352,0.02532558,0.8822626,0.01,0.005,0.8,<class 'activation_function.Sigmoid'>,<function xavier_initializer at 0x7f2b32453940>,"(25, 25)"
0.44901209,0.01126411,0.2679622,0.01,0.005,0.8,<class 'activation_function.Relu'>,<function he_initializer at 0x7f2b324539d0>,"(30,)"
0.46573765,0.00954857,0.29682883,0.01,0.005,0.8,<class 'activation_function.Relu'>,<function he_initializer at 0x7f2b324539d0>,"(10, 10)"
0.51191119,0.01191731,0.32599991,0.01,0.005,0.8,<class 'activation_function.TanH'>,<function he_initializer at 0x7f2b324539d0>,"(20, 20)"
0.50442703,0.01237106,0.29422691,0.01,0.005,0.8,<class 'activation_function.TanH'>,<function he_initializer at 0x7f2b324539d0>,"(25, 25)"
0.44890073,0.01109848,0.26832637,0.01,0.005,0.8,<class 'activation_function.Sigmoid'>,<function he_initializer at 0x7f2b324539d0>,"(30,)"
0.4671363,0.00974815,0.29615408,0.01,0.005,0.8,<class 'activation_function.Relu'>,<function he_initializer at 0x7f2b324539d0>,"(20, 20)"
0.46795732,0.00827812,0.28371846,0.01,0.005,0.8,<class 'activation_function.Relu'>,<function he_initializer at 0x7f2b324539d0>,"(25, 25)"
0.88043307,0.02594782,0.7338051,0.01,0.005,0.8,<class 'activation_function.Sigmoid'>,<function he_initializer at 0x7f2b324539d0>,"(10, 10)"
0.52436998,0.01311777,0.37394748,0.01,0.01,0,<class 'activation_function.TanH'>,<function xavier_initializer at 0x7f2b32453940>,"(30,)"
0.857922,0.0261666,0.74681669,0.01,0.005,0.8,<class 'activation_function.Sigmoid'>,<function he_initializer at 0x7f2b324539d0>,"(20, 20)"
0.86541622,0.02402968,0.79867452,0.01,0.01,0,<class 'activation_function.TanH'>,<function xavier_initializer at 0x7f2b32453940>,"(10, 10)"
0.84485561,0.02522594,0.63325399,0.01,0.005,0.8,<class 'activation_function.Sigmoid'>,<function he_initializer at 0x7f2b324539d0>,"(25, 25)"
0.52439972,0.0132522,0.3739741,0.01,0.01,0,<class 'activation_function.Relu'>,<function xavier_initializer at 0x7f2b32453940>,"(30,)"
0.8466277,0.02314969,0.62660268,0.01,0.01,0,<class 'activation_function.TanH'>,<function xavier_initializer at 0x7f2b32453940>,"(20, 20)"
0.84228188,0.02312453,0.57932172,0.01,0.01,0,<class 'activation_function.TanH'>,<function xavier_initializer at 0x7f2b32453940>,"(25, 25)"
0.91041315,0.02792392,0.86525007,0.01,0.01,0,<class 'activation_function.Relu'>,<function xavier_initializer at 0x7f2b32453940>,"(10, 10)"
0.52439274,0.01322545,0.37385958,0.01,0.01,0,<class 'activation_function.Sigmoid'>,<function xavier_initializer at 0x7f2b32453940>,"(30,)"
0.90436114,0.02828028,0.91464547,0.01,0.01,0,<class 'activation_function.Relu'>,<function xavier_initializer at 0x7f2b32453940>,"(20, 20)"
0.90677523,0.02834534,0.77337936,0.01,0.01,0,<class 'activation_function.Relu'>,<function xavier_initializer at 0x7f2b32453940>,"(25, 25)"
1.31309203,0.0331974,1.90705376,0.01,0.01,0,<class 'activation_function.Sigmoid'>,<function xavier_initializer at 0x7f2b32453940>,"(10, 10)"
0.52460119,0.01319419,0.3741591,0.01,0.01,0,<class 'activation_function.TanH'>,<function he_initializer at 0x7f2b324539d0>,"(30,)"
1.31039418,0.03330092,1.7743669,0.01,0.01,0,<class 'activation_function.Sigmoid'>,<function xavier_initializer at 0x7f2b32453940>,"(20, 20)"
0.86604272,0.02445477,0.62106939,0.01,0.01,0,<class 'activation_function.TanH'>,<function he_initializer at 0x7f2b324539d0>,"(10, 10)"
1.30734073,0.03358183,1.64105637,0.01,0.01,0,<class 'activation_function.Sigmoid'>,<function xavier_initializer at 0x7f2b32453940>,"(25, 25)"
0.52433516,0.01324339,0.3735054,0.01,0.01,0,<class 'activation_function.Relu'>,<function he_initializer at 0x7f2b324539d0>,"(30,)"
0.84360993,0.02314868,0.52435179,0.01,0.01,0,<class 'activation_function.TanH'>,<function he_initializer at 0x7f2b324539d0>,"(20, 20)"
0.91391026,0.02904472,1.00645838,0.01,0.01,0,<class 'activation_function.Relu'>,<function he_initializer at 0x7f2b324539d0>,"(10, 10)"
0.83768731,0.02284065,0.46436545,0.01,0.01,0,<class 'activation_function.TanH'>,<function he_initializer at 0x7f2b324539d0>,"(25, 25)"
0.52466121,0.01320231,0.3742471,0.01,0.01,0,<class 'activation_function.Sigmoid'>,<function he_initializer at 0x7f2b324539d0>,"(30,)"
0.90371631,0.02862784,0.49856905,0.01,0.01,0,<class 'activation_function.Relu'>,<function he_initializer at 0x7f2b324539d0>,"(20, 20)"
0.90831527,0.02889419,0.514406,0.01,0.01,0,<class 'activation_function.Relu'>,<function he_initializer at 0x7f2b324539d0>,"(25, 25)"
1.30673528,0.03357494,1.77820995,0.01,0.01,0,<class 'activation_function.Sigmoid'>,<function he_initializer at 0x7f2b324539d0>,"(10, 10)"
0.49454527,0.0125378,0.33173523,0.01,0.01,0.4,<class 'activation_function.TanH'>,<function xavier_initializer at 0x7f2b32453940>,"(30,)"
1.30160168,0.03370302,1.15870523,0.01,0.01,0,<class 'activation_function.Sigmoid'>,<function he_initializer at 0x7f2b324539d0>,"(20, 20)"
0.76803887,0.0189598,0.63954694,0.01,0.01,0.4,<class 'activation_function.TanH'>,<function xavier_initializer at 0x7f2b32453940>,"(10, 10)"
1.30166356,0.03379093,1.35972872,0.01,0.01,0,<class 'activation_function.Sigmoid'>,<function he_initializer at 0x7f2b324539d0>,"(25, 25)"
0.49458825,0.01251418,0.33163229,0.01,0.01,0.4,<class 'activation_function.Relu'>,<function xavier_initializer at 0x7f2b32453940>,"(30,)"
0.75286757,0.01808861,0.5780379,0.01,0.01,0.4,<class 'activation_function.TanH'>,<function xavier_initializer at 0x7f2b32453940>,"(20, 20)"
0.74145716,0.01810003,0.46257036,0.01,0.01,0.4,<class 'activation_function.TanH'>,<function xavier_initializer at 0x7f2b32453940>,"(25, 25)"
0.76316784,0.02083853,0.72144093,0.01,0.01,0.4,<class 'activation_function.Relu'>,<function xavier_initializer at 0x7f2b32453940>,"(10, 10)"
0.49452015,0.01253463,0.33160464,0.01,0.01,0.4,<class 'activation_function.Sigmoid'>,<function xavier_initializer at 0x7f2b32453940>,"(30,)"
0.76254828,0.02121601,0.72167439,0.01,0.01,0.4,<class 'activation_function.Relu'>,<function xavier_initializer at 0x7f2b32453940>,"(20, 20)"
0.76711079,0.02095135,0.73064417,0.01,0.01,0.4,<class 'activation_function.Relu'>,<function xavier_initializer at 0x7f2b32453940>,"(25, 25)"
1.27788578,0.03499764,1.65993934,0.01,0.01,0.4,<class 'activation_function.Sigmoid'>,<function xavier_initializer at 0x7f2b32453940>,"(10, 10)"
0.49452323,0.0125241,0.3319759,0.01,0.01,0.4,<class 'activation_function.TanH'>,<function he_initializer at 0x7f2b324539d0>,"(30,)"
1.25343155,0.03619697,1.3034681,0.01,0.01,0.4,<class 'activation_function.Sigmoid'>,<function xavier_initializer at 0x7f2b32453940>,"(20, 20)"
1.25458066,0.03595686,1.38117001,0.01,0.01,0.4,<class 'activation_function.Sigmoid'>,<function xavier_initializer at 0x7f2b32453940>,"(25, 25)"
0.76432502,0.0196336,0.48953156,0.01,0.01,0.4,<class 'activation_function.TanH'>,<function he_initializer at 0x7f2b324539d0>,"(10, 10)"
0.49457454,0.01249394,0.33164874,0.01,0.01,0.4,<class 'activation_function.Relu'>,<function he_initializer at 0x7f2b324539d0>,"(30,)"
0.74577336,0.0180668,0.5062038,0.01,0.01,0.4,<class 'activation_function.TanH'>,<function he_initializer at 0x7f2b324539d0>,"(20, 20)"
0.73707577,0.01787379,0.42421509,0.01,0.01,0.4,<class 'activation_function.TanH'>,<function he_initializer at 0x7f2b324539d0>,"(25, 25)"
0.76398336,0.02114885,0.72185012,0.01,0.01,0.4,<class 'activation_function.Relu'>,<function he_initializer at 0x7f2b324539d0>,"(10, 10)"
